Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
28.73890583,-0.356109467,6.802154846,-0.466729431,6.827441751
28.74893383,-0.93495575,6.551126862,-0.512384491,6.637314463
28.75896283,-1.045575714,6.219416656,0.514330444,6.327630514
28.76899183,-0.780027924,5.635480957,0.971479797,5.771556304
28.77902083,-0.047301636,5.216352539,0.7909552,5.276190044
28.78904983,0.553249512,4.915927277,0.206271057,4.951259815
28.79907883,0.387394409,4.255500641,-0.671204224,4.32549133
28.80910783,0.432750092,3.513343964,-0.85532135,3.641762356
28.81913683,0.647403717,2.733615417,-1.054856415,3.000751053
28.82916583,0.728235626,2.069596252,-0.999471588,2.410912531
28.83919483,0.799038391,1.694476318,-1.731449432,2.551005582
28.84922283,0.741108856,1.469793549,-2.312840424,2.838796618
28.85925183,0.390537872,1.677112427,-2.866239624,3.343733767
28.86928083,-0.236807556,2.324815521,-3.704795837,4.380223422
28.87930983,-0.89633606,3.444038086,-4.418361969,5.673335805
28.88933883,-1.472637634,5.341941376,-5.235812073,7.623563952
28.89936783,-2.033371582,7.792196045,-6.899153137,10.60430258
28.90939683,-2.142943726,10.59616516,-8.573870544,13.79790492
28.91942583,-1.807940369,14.17761749,-8.60710144,16.68399477
28.92945483,-1.586401062,16.92814774,-6.87071228,18.3380899
28.93948283,-0.946182404,18.8276976,-6.306984558,19.87851887
28.94951183,-0.928070068,17.87118668,-5.993087311,18.87214145
28.95954083,-1.012793884,15.43724808,-5.481600952,16.41287082
28.96956983,-0.808169403,12.65303787,-5.577401733,13.85135067
28.97959883,-0.950673065,9.764644318,-6.091283112,11.54797765
28.98962783,-0.470771027,7.302115173,-7.854466553,10.73476391
28.99965683,0.417631531,5.655239868,-7.434889069,9.35060049
29.00968583,1.239871674,5.607788544,-7.767647095,9.660275126
29.01971483,1.811832275,6.950945435,-9.036408691,11.54361558
29.02974383,1.740430756,11.0389444,-9.461374969,14.64257522
29.03977183,0.774339752,15.19400391,-8.665030975,17.50828714
29.04980083,0.252674561,18.18089264,-4.613855438,18.75890092
29.05982983,1.772314453,19.19009399,0.215701447,19.27296898
29.06985883,3.477568359,17.47481094,0.630788269,17.82863969
29.07988783,4.071533203,12.39751923,0.715961151,13.06860612
29.08991683,5.256918182,6.849007416,0.599653015,8.65469093
29.09994583,5.60359726,3.285218353,0.317340088,6.503358102
29.10997483,4.153862,1.83114212,-0.123642883,4.541248566
29.12000383,1.93068512,1.484762421,0.959205322,2.617659131
29.13003283,0.684975586,2.297871552,1.572330322,2.867338115
29.14006083,0.058827667,3.952081604,2.251617737,4.548867126
29.15008983,-0.077987823,6.099515991,3.138673096,6.860134564
29.16011883,0.048349457,8.43046875,3.521127777,9.136382317
29.17014783,0.184715881,10.37417679,4.179309082,11.18589685
29.18017683,1.734443207,14.99342102,5.215155029,15.96899524
29.19020583,3.304827576,20.43041473,2.802023163,20.88480465
29.20023483,0.675245819,20.51244415,-3.508853302,20.82134418
29.21026383,-2.51102829,15.85862183,-5.407654724,16.94236934
29.22029283,-2.944676514,12.30396378,-3.553011475,13.14087268
29.23032083,-2.40804245,10.03378464,-1.655557251,10.45066373
29.24034983,-1.104104004,8.647367706,-1.197210388,8.799393537
29.25037883,-0.023501129,7.927065582,-1.118474121,8.005617116
29.26040783,0.065264282,7.22757019,-0.24923172,7.232160585
29.27043683,0.352816315,7.032076721,0.538580017,7.061490692
29.28046583,0.553848267,7.084767151,1.011746063,7.178043158
29.29049483,0.54531601,7.133266296,0.835562439,7.202709365
29.30052383,0.500259705,7.444020081,0.40251297,7.471660553
29.31055283,0.383652191,7.706574097,-0.102836151,7.716803003
29.32058083,0.495020599,8.180189209,-0.683927765,8.223642628
29.33060983,1.029259644,8.588689728,-1.353335724,8.755368881
29.34063883,0.886755981,8.575816498,-1.428030396,8.739006556
29.35066783,0.493224335,8.487649841,-1.471739502,8.628411629
29.36069683,0.332907715,8.171507263,-1.514550476,8.317344627
29.37072583,0.206271057,7.721842346,-1.094523926,7.801754905
29.38075483,0.07604187,7.507787476,-0.223784638,7.51150682
29.39078383,0.180374908,7.488477631,0.169597321,7.492569358
29.40081283,0.491877136,7.733069,-0.03158432,7.748760988
29.41084183,0.856818237,8.156987457,0.099992065,8.202474034
29.42086983,0.681832123,8.668623505,0.133672028,8.696424364
29.43089883,0.508342896,9.396260376,-0.428708496,9.419761808
29.44092783,0.684676209,10.11207184,-1.484313354,10.24333757
29.45095683,0.739013214,10.73163345,-2.470762024,11.03715371
29.46098583,0.786165161,11.11199249,-2.81175293,11.48914215
29.47101483,0.90097641,11.28637985,-2.25012085,11.54370705
29.48104383,1.210682373,11.45867157,-0.744402008,11.54647307
29.49107196,1.31756012,11.48247208,0.556392975,11.57120144
29.50110096,0.468974762,11.38756943,0.893042908,11.43215642
29.51112896,-1.082698517,11.41481277,0.254770203,11.46887504
29.52115796,-2.183808746,12.02599182,-0.689316559,12.24208549
29.53118696,-2.884801025,12.75422745,-1.165177002,13.12821512
29.54121596,-3.362906799,13.24475739,-1.32684082,13.72928428
29.55124496,-3.545976105,13.15404602,-0.164058838,13.62460233
29.56127396,-3.466192017,12.61845978,1.549727325,13.17731646
29.57130296,-2.666704559,12.5079895,1.538350983,12.88129024
29.58133196,-1.425934753,12.9937294,0.839454346,13.09866319
29.59136096,-0.685873718,13.86252274,0.714015198,13.89783354
29.60138896,-0.387244721,13.98392029,1.204994202,14.04108244
29.61141796,0.068258057,13.74546616,1.981279907,13.88769128
29.62144696,0.282911682,13.34819229,2.714904327,13.62442593
29.63147596,0.776136017,12.53822662,2.311343536,12.7730898
29.64150496,2.158361664,12.2690863,1.477128296,12.54475635
29.65153396,2.807411957,12.37776031,0.385448456,12.69799523
29.66156296,3.116818542,12.48239273,0.113314362,12.86613875
29.67159196,3.706143036,12.86619461,0.681981812,13.40669829
29.68162096,3.822301483,13.22290283,1.272653503,13.82298068
29.69164896,3.700454865,13.35283264,1.710942078,13.96133334
29.70167796,4.077670441,13.71777374,1.334624634,14.37309763
29.71170696,4.422553253,14.34182602,-0.375868378,15.01293535
29.72173596,4.430337067,14.58312424,-2.454745331,15.43765441
29.73176496,4.50712738,14.50513641,-3.808530121,15.65944064
29.74179396,4.734654236,14.11235321,-3.381468201,15.26465824
29.75182296,4.094884644,12.49885849,-1.200653229,13.20723711
29.76185196,3.073408813,10.69061874,1.045126648,11.17262103
29.77188096,2.848426666,9.945617981,1.99385376,10.53585802
29.78190896,2.132615204,8.961115265,1.651066589,9.358186538
29.79193796,1.22041214,8.419691162,1.019230499,8.568514216
29.80196696,0.069305878,8.368796997,-0.309107208,8.37479037
29.81199596,-1.302740936,6.91876236,3.972289581,8.083655798
29.82202496,-1.635199585,6.035598907,2.232457581,6.639743873
29.83205396,-1.08120163,5.808670807,0.192499695,5.91157421
29.84208296,-0.769699402,5.542823639,0.002844086,5.596011003
29.85211196,-1.154549103,5.57425827,0.131127319,5.69407879
29.86214096,-0.779429169,5.447022858,0.138611755,5.504251181
29.87216896,-0.087867279,5.399421844,-0.194745026,5.403647152
29.88219796,0.42825943,5.02549942,-0.433348846,5.062296098
29.89222696,0.395627289,4.340673523,-0.603694611,4.400274397
29.90225596,0.602796478,3.68578537,-0.749042358,3.809126126
29.91228496,0.798888702,3.117417297,-1.00276474,3.37076414
29.92231396,0.932411041,2.36822525,-1.314566345,2.864605708
29.93234296,1.057401123,1.612446899,-1.852397919,2.67384745
29.94237196,1.014141083,1.304537201,-2.353855133,2.875923057
29.95240096,0.626447296,1.318458252,-2.493963776,2.889744572
29.96242896,0.195343781,2.356848907,-2.99542099,3.816469949
29.97245796,-0.313448181,3.920796661,-3.828139343,5.488674435
29.98248696,-1.090781708,5.836063843,-4.842280426,7.661404939
29.99251596,-1.911375275,8.545729065,-6.861880646,11.12511783
30.00254496,-2.435435486,11.68200714,-9.208401031,15.07299859
30.01257396,-2.668650513,14.46651672,-9.216184845,17.35914355
30.02260296,-2.152374115,16.46725616,-7.40899292,18.18506024
30.03263196,-1.245260468,17.74050842,-6.214177551,18.83858581
30.04266096,-0.993933106,17.03457642,-6.215075684,18.16017242
30.05268996,-0.715063019,14.47909058,-5.657185822,15.56146299
30.06271796,-0.232616272,12.03018311,-5.152136078,13.08907644
30.07274696,-0.225580902,9.648635559,-6.167324982,11.45351266
30.08277596,-0.419727173,7.339537354,-6.926097107,10.10028715
30.09280496,0.092807007,5.736071777,-7.507188721,9.448228144
30.10283396,0.878822479,4.377496948,-7.956404572,9.123550964
30.11286296,1.774709473,5.335055695,-8.375083923,10.08734076
30.12289196,1.496438141,9.369466095,-8.906329193,13.01341315
30.13292096,0.728085938,13.78932495,-7.746091919,15.83279924
30.14294896,0.512683868,17.9810582,-4.223616943,18.47756041
30.15297796,2.673440552,20.99399277,0.039368134,21.16356696
30.16300696,5.921985168,21.97654953,-0.506846008,22.76610486
30.17303596,6.875352631,17.17528381,0.091459808,18.50051926
30.18306496,6.84032547,7.633226624,-0.136067047,10.25059586
30.19309396,5.918692017,1.430874481,1.188977509,6.204190881
30.20312296,4.760849762,0.326620789,1.266665955,4.937288146
30.21315196,2.664608917,0.607885895,-0.047151947,2.733475672
30.22318096,1.032702484,1.664388885,1.477427673,2.453458235
30.23320896,-0.152233429,3.092119904,2.66775238,4.086720357
30.24323796,-0.185015259,5.557792511,3.303480377,6.468096385
30.25326696,-0.009580078,8.403375092,4.110152893,9.354686607
30.26329596,0.055384827,10.99059494,5.006938019,12.0774862
30.27332496,1.530118103,15.75638443,4.760700073,16.5308553
30.28335396,3.243604889,21.63645676,1.858834534,21.95706036
30.29338296,0.756077728,21.45129181,-2.539918213,21.61436463
30.30341196,-2.765798492,16.34061951,-4.786895599,17.25050308
30.31344096,-3.453318787,12.37356903,-3.73727829,13.37900857
30.32346896,-2.984493713,10.02435425,-2.026934967,10.65379492
30.33349796,-1.499880981,8.417146454,-1.571731567,8.693005091
30.34352696,-0.138312378,7.769293671,-1.129850464,7.852236403
30.35355596,0.204325104,7.189249878,-0.622256012,7.219021062
30.36358496,0.455802155,6.947053528,0.150736542,6.96362189
30.37361396,0.641565857,6.982529755,0.878373413,7.066743831
30.38364296,0.828976135,7.143145752,1.063837738,7.269352337
30.39367196,1.017434235,7.560777283,0.606389008,7.652988512
30.40370096,1.091530151,7.835755463,-0.245489502,7.915223739
30.41372896,1.187181244,8.07361084,-0.798289948,8.199381571
30.42375796,1.281634827,8.203241272,-1.246907043,8.395864004
30.43378696,1.358724518,8.096064148,-1.408720551,8.329278516
30.44381596,0.992136841,7.938591614,-1.528321838,8.145019335
30.45384496,0.621208191,7.784412231,-1.563498688,7.964138469
30.46387396,0.335901489,7.744894409,-1.27894043,7.856965562
30.47390296,0.156424713,7.72259079,-0.762214966,7.761691108
30.48393196,-0.066910858,7.636220398,-0.192499695,7.6389394
30.49396083,0.027991791,7.874824219,-0.268691254,7.879456517
30.50398983,-0.110470276,8.511450348,-0.62016037,8.534728443
30.51401883,-0.346828766,9.104666748,-0.960552521,9.161763364
30.52404783,-0.3954776,9.57603653,-1.003513184,9.636592596
30.53407683,-0.465980988,9.854607239,-0.748144226,9.893944708
30.54410583,-0.447419586,9.930200043,-0.277822266,9.944156193
30.55413483,0.014669495,10.18541931,-0.252674561,10.1885635
30.56416383,0.425415344,10.49662216,-0.311352539,10.5098523
30.57419283,0.845142517,10.7880661,0.178578644,10.82259333
30.58422083,1.120120697,11.17501144,0.559686127,11.24494552
30.59424983,0.45864624,11.47334106,0.04685257,11.48260017
30.60427883,-0.409099274,11.98018707,-0.470471649,11.99639896
30.61430783,-1.034648438,12.50469635,-0.838256836,12.57539672
30.62433683,-1.373244324,13.04746765,-1.057999878,13.16212657
30.63436583,-1.780098267,13.49114502,-1.408421173,13.6807673
30.64439483,-2.478396149,13.50356918,-1.253792725,13.78625491
30.65442383,-3.285218353,13.31900299,0.048798523,13.71826817
30.66445283,-3.470832367,13.56134903,0.646056519,14.01335983
30.67448083,-3.117866364,13.55625961,0.384550324,13.91550015
30.68450983,-2.154769135,13.27140198,0.219144287,13.44697604
30.69453883,-1.14556778,13.25972626,0.559087372,13.3208575
30.70456783,-0.541274414,13.3043335,0.925675049,13.34747699
30.71459683,0.002095642,13.11647415,0.942440186,13.15028867
30.72462583,1.08000412,12.75677216,0.624651032,12.8176376
30.73465483,2.569855957,12.49930756,0.067509613,12.76093283
30.74468383,3.108136597,12.03931412,-0.331859894,12.43847774
30.75471183,3.48565155,11.97958832,0.158370667,12.47739493
30.76474083,3.786974945,12.64660126,0.589623871,13.21458887
30.77476983,3.667373657,13.3493898,1.084794159,13.8864184
30.78479883,3.566483459,13.90533371,1.53161499,14.43689559
30.79482783,3.465892639,13.8656662,1.050814819,14.33085213
30.80485683,3.556753693,14.12552582,-0.528251495,14.57600858
30.81488583,3.846251678,14.53477478,-2.581831055,15.25513623
30.82491483,3.950135651,14.55333618,-3.648063812,15.51488109
30.83494383,3.73144043,13.79785721,-2.656675415,14.53830924
30.84497183,2.844684448,12.41428436,-0.408500519,12.74258838
30.85500083,2.496358795,11.30149841,0.906664581,11.60938044
30.86502983,2.446811829,10.45830185,0.881367188,10.7768165
30.87505883,1.729653168,9.416468353,0.653990021,9.596315922
30.88508783,0.451910248,8.85408783,0.153880005,8.86694836
30.89511683,-1.032552795,7.398963776,4.086202698,8.515156059
30.90514583,-0.79215271,6.64019165,1.552870789,6.865206388
30.91517483,-0.046403503,6.25294693,-0.355810089,6.263233942
30.92520283,-0.03278183,5.948480072,-0.241447907,5.953468477
30.93523183,-0.172291718,5.603447571,0.295335846,5.613869644
30.94526083,-0.240549774,5.239254913,0.74305481,5.297148921
30.95528983,0.332608337,5.249134369,0.771944733,5.316007769
30.96531883,0.471220093,5.212011566,0.474962311,5.254778981
30.97534783,0.619112549,4.960684204,-0.501307526,5.024240973
30.98537683,0.896785126,4.52000061,-1.008303223,4.717128837
30.99540583,0.743952942,3.774850159,-0.896635437,3.950558797
31.00543483,0.6622229,2.872227173,-0.725241852,3.035490709
31.01546283,0.60025177,2.220183105,-0.838705902,2.448048774
31.02549183,0.795445862,1.869612122,-1.13269455,2.326194434
31.03552083,0.925076294,1.411414948,-1.685644684,2.385216196
31.04554983,0.613873444,1.178499298,-2.20326828,2.572954005
31.05557883,-0.12409195,1.614542542,-2.954256592,3.368943223
31.06560783,-0.740360413,2.559228058,-3.85313736,4.684490293
31.07563683,-1.08344696,4.027973785,-4.911436615,6.44365112
31.08566583,-1.151705017,6.131399689,-6.735992432,9.181180786
31.09569383,-1.552421722,8.826844482,-8.981173553,12.68797364
31.10572283,-2.434836731,12.25681183,-9.621691589,15.7713289
31.11575183,-3.454516296,16.3645697,-8.301586761,18.6721495
31.12578083,-3.813170471,20.15947815,-7.165449371,21.73219945
31.13580983,-2.215692444,21.71594147,-7.677983551,23.13963782
31.14583883,-1.399290161,19.5152179,-6.874753876,20.73798407
31.15586783,-0.604742432,15.31510208,-5.486989746,16.27959218
31.16589683,-0.082478485,11.5471376,-6.766379242,13.38383643
31.17592583,0.062719574,8.488847351,-8.024812317,11.68169833
31.18595383,0.315394135,6.487060089,-8.532706146,10.72326892
31.19598283,1.016087036,5.720953217,-10.2041304,11.74248763
31.20601183,1.991907806,7.38788681,-9.999954987,12.59157131
31.21604083,2.018851776,12.43913269,-10.02944366,16.1058227
31.22606983,0.64470932,18.79341888,-5.791755981,19.67619579
31.23609883,-0.703836365,20.84654938,2.69589386,21.03192455
31.24612783,1.464853821,17.23021957,5.121000824,18.0347141
31.25615683,4.822222137,11.93093948,2.325863342,13.07710915
31.26618483,7.585176544,6.53496048,-0.039966888,10.01210313
31.27621383,8.413254547,3.181633759,-1.139430542,9.066639257
31.28624283,6.302194519,1.706601105,-0.987496491,6.603430351
31.29627183,2.96383667,1.472937012,-0.379460907,3.331345348
31.30630083,1.08344696,2.517165527,1.681902466,3.215396634
31.31632983,0.410296783,3.969595184,2.905757446,4.936542891
31.32635883,0.508642273,6.239175568,3.087479553,6.979868102
31.33638783,0.663869476,8.593928833,4.087400208,9.539558476
31.34641683,0.845890961,11.17501144,5.243296509,12.37289661
31.35644483,1.996548157,16.40453659,4.945415955,17.24970041
31.36647383,2.566263428,20.70239914,1.288520508,20.90060581
31.37650283,-0.165256348,19.12333282,-2.899769897,19.34264288
31.38653183,-2.704725494,14.71260498,-4.800217896,15.71045439
31.39656083,-3.142265625,11.47393982,-3.761378174,12.47690242
31.40658983,-2.305206299,9.229357452,-2.631677399,9.870194577
31.41661883,-0.809366913,8.006250916,-2.453248444,8.41270209
31.42664783,-0.294138336,7.14224762,-1.480720825,7.300051547
31.43667583,-0.088466034,6.625671844,-0.062120819,6.626553601
31.44670483,0.057630157,6.452032928,0.922830963,6.517949611
31.45673383,0.112266541,6.414910126,1.030457153,6.498116469
31.46676283,0.078137512,6.506070557,1.134490814,6.604705063
31.47679183,0.082328796,6.690786438,1.159488831,6.791009906
31.48682083,0.397273865,7.42186615,0.530347138,7.451388579
31.49684962,0.814905396,8.165070648,-0.608185272,8.228143097
31.50687862,0.713416443,8.814869385,-1.473835144,8.965660897
31.51690663,0.310304718,9.021140442,-1.739981689,9.192649247
31.52693563,0.522413635,8.929530945,-2.036065979,9.173603631
31.53696463,0.426762543,8.80963028,-1.95283905,9.033564761
31.54699363,0.4352948,8.636739807,-1.479074249,8.77327856
31.55702262,0.468675385,8.496182098,-1.138083344,8.584870445
31.56705162,0.682281189,8.456514587,-1.023571472,8.545516084
31.57708062,0.713117065,8.313112793,-0.761915588,8.378358767
31.58710962,0.571361847,8.126600647,-0.432301025,8.158123351
31.59713862,0.297132111,8.248147888,-0.397273865,8.26305377
31.60716663,-0.11705658,8.790021057,-0.276026001,8.795132903
31.61719563,-0.214653626,9.551487579,-0.083226929,9.554261765
31.62722463,0.031883698,10.1988913,-0.158520355,10.20017299
31.63725362,0.577948151,11.05870331,-0.311352539,11.07817148
31.64728262,0.866847382,12.04575073,-0.043559418,12.07697944
31.65731162,0.326620789,12.53762787,0.043709106,12.54195775
31.66734062,-0.632584534,12.73910889,-0.644260254,12.77106611
31.67736962,-1.698068848,12.653936,-0.805325317,12.79273556
31.68739763,-2.484234009,12.69255569,-0.146844635,12.93421633
31.69742663,-2.838547211,13.04806641,0.199984131,13.35475125
31.70745563,-3.062780914,13.22799225,-0.00239502,13.57793841
31.71748462,-3.152294769,13.11288162,0.335901489,13.4906433
31.72751362,-2.721490631,12.85047729,0.31823822,13.13935134
31.73754262,-1.72935379,13.08908112,-0.212108917,13.20453328
31.74757162,-0.699944458,13.56913284,0.534538422,13.59768435
31.75760062,0.172890472,13.32379303,1.768871613,13.44181009
31.76762863,0.911005554,12.96379166,2.258952484,13.19062893
31.77765763,1.327589264,12.81814453,1.752106476,13.00527584
31.78768663,1.658401337,12.67070114,0.831221466,12.80577571
31.79771562,1.879491577,12.35979767,0.137863312,12.50264345
31.80774462,2.534978485,12.15801727,0.273930359,12.42250127
31.81777362,3.141517181,12.47924927,0.48094986,12.8775815
31.82780262,3.253933411,12.43524078,0.47032196,12.86252303
31.83783163,3.302881622,12.69330414,0.169148254,13.11707315
31.84785963,3.201542358,13.03669006,0.247585144,13.42633456
31.85788863,3.386108551,13.21556808,0.874930573,13.6704965
31.86791763,3.944896545,13.55880432,1.034498749,14.15886899
31.87794662,4.174369354,14.21548874,-0.681233368,14.83137076
31.88797562,4.086202698,14.77322891,-2.956202545,15.61039649
31.89800462,3.835923157,14.56920319,-3.61558136,15.49349594
31.90803362,3.549718323,13.59592712,-2.24652832,14.23013085
31.91806263,2.820883942,12.03961349,0.174537048,12.36689704
31.92809063,2.0172052,10.7231012,1.929337921,11.08044949
31.93811963,1.802102509,9.824370117,1.695973206,10.13124606
31.94814863,1.326691132,8.816815338,1.157393188,8.99087877
31.95817762,0.613873444,8.171656952,0.955762482,8.250230292
31.96820662,-0.524958344,7.065606995,1.246308289,7.193863205
31.97823562,-0.925675049,5.766009521,1.255888367,5.973357154
31.98826462,-0.000299377,5.844147034,0.742605743,5.891138933
31.99829363,0.846789093,6.32434845,0.468376007,6.39795367
32.00832163,0.665216675,6.280639343,0.755179596,6.360757817
32.01835063,0.242795105,6.383475494,1.338516541,6.526816634
32.02837963,0.195044403,6.289770355,0.38844223,6.304771273
32.03840862,0.035925293,5.649551697,-0.370778961,5.661819676
32.04843762,0.073497162,4.890180817,-0.487236786,4.914943534
32.05846662,0.372575226,4.169579315,-0.638721771,4.234639237
32.06849562,0.846040649,3.438050537,-0.904568939,3.654342792
32.07852463,0.769998779,2.666405182,-1.073717194,2.975816413
32.08855263,0.406554565,1.771865387,-1.306333466,2.238593462
32.09858163,0.194445648,1.075663147,-1.785337372,2.093391948
32.10861063,-0.24459137,0.797391815,-1.770518188,1.95713906
32.11863962,-0.911005554,0.953217773,-2.307301941,2.657479537
32.12866862,-1.48012207,1.564696198,-2.988684998,3.683920948
32.13869762,-1.67202301,2.767145691,-3.713028717,4.923346268
32.14872662,-1.670077057,4.749473419,-4.989125061,7.087878668
32.15875563,-1.729653168,7.557334442,-6.275250549,9.974155273
32.16878363,-2.058070221,11.37694153,-7.654931488,13.86608913
32.17881263,-2.45714035,16.30110168,-8.356223145,18.48215139
32.18884163,-2.967429199,20.73203751,-8.60126358,22.64077628
32.19887062,-2.257605286,22.82977524,-8.277786255,24.38887378
32.20889962,-1.480421448,21.35698792,-7.788304138,22.78091881
32.21892862,-0.958606567,16.4747406,-6.665788422,17.79799819
32.22895762,-0.856967926,11.84920944,-6.469995575,13.52771234
32.23898663,-0.726888428,8.216713257,-7.677983551,11.26916922
32.24901463,-0.693507843,6.14532074,-8.316256256,10.36368845
32.25904363,-0.386945343,4.902455292,-8.593180389,9.90083551
32.26907263,0.670904846,5.366190948,-8.51234848,10.08494895
32.27910162,1.059496765,7.933352509,-9.041797485,12.07537648
32.28913062,-0.163310394,12.3075563,-9.088949432,15.30070633
32.29915962,-2.439177704,17.81235901,-5.64101944,18.8427923
32.30918862,-2.700234833,20.76451996,1.602866821,21.00061283
32.31921763,1.118324432,19.53527618,3.505111084,19.87871899
32.32924563,5.094056854,14.93983246,2.070793762,15.91967952
32.33927463,8.473279724,8.110883331,0.61776535,11.7458304
32.34930363,9.862241364,2.551743622,-0.987346802,10.23474738
32.35933262,7.989186401,0.33470398,-0.980311432,8.056062103
32.36936162,4.772076416,0.033230896,-0.339194641,4.784231455
32.37939062,2.740800476,1.198557587,-0.054187317,2.991899698
32.38941962,1.16068634,2.738555145,2.98718811,4.21546793
32.39944863,0.547112274,4.914580078,4.558320923,6.725378712
32.40947663,0.481548615,7.664511566,4.659660187,8.982708927
32.41950563,0.543669434,10.46369064,5.992189178,12.07024148
32.42953463,1.445244598,14.68685852,6.462211761,16.11064015
32.43956362,2.664608917,19.62344284,2.151925049,19.92010118
32.44959262,1.254840546,20.81361786,-3.487597504,21.14106548
32.45962162,-1.966760101,17.40490631,-5.257516937,18.28771154
32.46965062,-3.308120728,13.58440109,-4.106410675,14.57196707
32.47967963,-3.435954895,11.07951004,-2.154619446,11.79846235
32.48970788,-2.937641144,9.44490921,-1.446591797,9.996433029
32.49973688,-1.769470367,8.439599762,-1.513203278,8.754864572
32.50976588,-0.810115356,8.064330139,-0.793499908,8.143669295
32.51979487,-0.142653351,7.833959198,-0.143551483,7.83657283
32.52982387,0.112715607,7.406747589,0.491128693,7.423868402
32.53985287,0.066162415,7.289391632,0.895288239,7.344463824
32.54988187,0.324375458,7.445816345,0.447718964,7.466314536
32.55991087,0.492475891,7.63367569,-0.034428406,7.649622367
32.56993888,0.898282013,7.980205078,-0.524509277,8.047713566
32.57996788,0.973425751,8.468938751,-0.680784302,8.551838898
32.58999688,1.037791901,8.66922226,-1.051413574,8.794196786
32.60002587,0.986298981,8.596922607,-1.653012543,8.809785154
32.61005487,0.647403717,8.410111084,-1.793869629,8.623634284
32.62008387,0.359851685,8.147407379,-1.557810516,8.302801566
32.63011287,0.261356506,7.925269318,-1.113684082,8.007402401
32.64014187,0.049397278,7.617060242,-0.542771301,7.636533736
32.65016988,0.017214203,7.365433502,-0.014968872,7.365468829
32.66019888,0.306113434,7.526648254,0.201630707,7.535568613
32.67022788,0.276325378,7.906857605,0.310604096,7.917779222
32.68025687,-0.01167572,8.572822723,0.306712189,8.578315577
32.69028587,0.001347198,9.304800568,-0.059426422,9.304990431
32.70031487,0.282312927,10.00968475,-0.586330719,10.03081618
32.71034387,0.502205658,10.44722488,-0.864452362,10.49495099
32.72037287,0.612526245,10.50500473,-0.731828156,10.54826456
32.73040088,0.644110565,10.35711227,-0.114511871,10.37775342
32.74042988,0.869092712,10.65229843,0.455802155,10.69740808
32.75045888,0.513132935,11.29970215,0.631087647,11.32893842
32.76048787,-0.489332428,11.96671509,0.342637482,11.98161578
32.77051687,-1.490001526,12.6208548,-0.843046875,12.73643625
32.78054587,-2.203567657,13.00315979,-2.338586884,13.39428473
32.79057487,-2.560575256,13.30657883,-3.03868103,13.8872304
32.80060288,-2.760559387,13.51539459,-1.938019867,13.92991386
32.81063188,-3.093616791,13.85997803,0.229921875,14.20289829
32.82066088,-3.47277832,14.29482376,1.43566452,14.78050433
32.83068988,-3.697610779,14.34182602,1.368005219,14.87386087
32.84071887,-3.504212952,13.98990784,0.594264221,14.43434029
32.85074787,-2.415227509,13.99784134,-0.07020401,14.2048518
32.86077687,-0.860560455,13.65655106,0.096100159,13.68397553
32.87080587,0.138462067,12.88251068,0.618663483,12.89810055
32.88083388,1.270857239,12.13077393,0.807870026,12.22388679
32.89086288,2.553539886,11.25284958,0.475710754,11.5487441
32.90089188,3.685485992,11.33113678,0.624351654,11.93177618
32.91092088,4.231251068,11.94126801,0.68796936,12.68742169
32.92094987,3.858675842,12.19334381,0.874930573,12.81922447
32.93097887,3.098855896,12.64390686,0.98989151,13.05569507
32.94100787,2.436632996,13.13817902,0.836310883,13.388366
32.95103687,2.122436371,13.5803595,1.1665242,13.794625
32.96106488,2.325264587,13.94320496,1.059047699,14.17538013
32.97109388,2.50863327,14.70601868,-0.360899506,14.92281725
32.98112288,2.651885376,15.36988815,-2.097438354,15.73738242
32.99115188,3.019221497,15.47511932,-2.719394989,15.99969142
33.00118087,3.464246063,14.63641342,-2.219135284,15.20362325
33.01120987,3.251987457,12.94343399,-0.791703644,13.36916978
33.02123887,2.916385345,11.60521683,0.188158722,11.9675296
33.03126787,2.574645996,10.12419662,1.001118164,10.49430307
33.04129588,1.611099701,8.705895996,1.61005188,8.998918513
33.05132488,0.370629273,7.946824493,1.000519409,8.018130996
33.06135388,-0.987795868,7.280859375,1.02970871,7.419363446
33.07138288,-1.458267517,6.565047913,1.343755646,6.857993692
33.08141187,-1.408421173,5.775140533,-0.023950195,5.944448839
33.09144087,-1.348395996,5.084327087,-0.563128967,5.290148195
33.10146987,-1.027463379,4.769531708,-0.498313751,4.904327711
33.11149788,-0.58034317,4.123774567,-0.387843475,4.182432
33.12152688,-0.314945068,3.651656342,0.491278381,3.697991195
33.13155588,0.783171387,3.906725922,0.654588776,4.037864697
33.14158488,1.207389221,4.460873566,0.773890686,4.685732439
33.15161388,1.173709259,4.372257843,0.002844086,4.527056456
33.16164287,1.069226532,3.876189423,-0.358354797,4.036893357
33.17167187,1.08584198,3.421734467,-0.717008972,3.660795191
33.18170087,0.980012054,2.74154892,-1.442250824,3.249092419
33.19172888,0.930016022,2.256707153,-1.991009674,3.149885156
33.20175788,0.832418976,1.990560608,-2.559976501,3.34794453
33.21178688,0.405357056,2.077080688,-3.304079132,3.923712201
33.22181588,-0.185015259,2.708018646,-4.123175812,4.936413112
33.23184488,-0.551453247,4.067940674,-5.152435455,6.587854972
33.24187387,-0.928668823,6.032754822,-6.197262726,8.698426399
